transaction_id,timestamp,merchant,user_id,location,category,amount,is_fraud
TXN00007438,2025-10-04 03:05:54.675995,cvs,USER0653,international,healthcare,5.38,0
TXN00001805,2025-10-04 03:06:59.675995,delta airlines,USER0344,new york,travel,4.95,0
TXN00006879,2025-10-04 03:15:28.675995,marriott,USER0571,san antonio,travel,4.7,1
TXN00008805,2025-10-04 03:30:59.675995,trader joes,USER0427,san diego,grocery,2.95,0
TXN00009645,2025-10-04 03:36:37.675995,spotify,USER0458,chicago,entertainment,23.31,0
TXN00002818,2025-10-04 03:51:54.675995,expedia,USER0818,philadelphia,travel,53.12,0
TXN00008969,2025-10-04 03:52:59.675995,cvs,USER0595,san diego,healthcare,198.65,0
TXN00001559,2025-10-04 04:30:28.675995,marriott,USER0912,dallas,travel,23.92,0
TXN00004923,2025-10-04 04:30:53.675995,amazon,USER0254,san diego,retail,180.73,0
TXN00007919,2025-10-04 04:34:30.675995,home depot,USER0198,austin,retail,58.05,0
TXN00000280,2025-10-04 04:36:16.675995,target,USER0634,jacksonville,retail,37.95,0
TXN00000028,2025-10-04 04:37:09.675995,home depot,USER0482,san antonio,retail,16.11,0
TXN00003970,2025-10-04 04:38:33.675995,costco,USER0522,san diego,grocery,20.56,0
TXN00002562,2025-10-04 04:47:49.675995,target,USER0864,san diego,retail,10.91,0
TXN00004713,2025-10-04 04:52:55.675995,safeway,USER0525,austin,grocery,50.82,0
TXN00004790,2025-10-04 04:56:08.675995,cvs,USER0856,chicago,healthcare,24.08,0
TXN00006687,2025-10-04 05:05:23.675995,home depot,USER0271,phoenix,retail,10.91,0
TXN00000971,2025-10-04 05:13:27.675995,mcdonalds,USER0652,chicago,restaurant,14.63,0
TXN00001063,2025-10-04 05:57:16.675995,home depot,USER0864,international,retail,4.11,0
TXN00003354,2025-10-04 06:08:38.675995,expedia,USER0296,san diego,travel,16.24,0
TXN00006230,2025-10-04 06:08:52.675995,expedia,USER0661,philadelphia,travel,46.97,0
TXN00001989,2025-10-04 07:01:28.675995,target,USER0774,houston,retail,55.61,0
TXN00005550,2025-10-04 07:08:52.675995,safeway,USER0652,international,grocery,10.31,0
TXN00004194,2025-10-04 07:18:16.675995,netflix,USER0220,phoenix,entertainment,1.89,0
TXN00002986,2025-10-04 07:31:18.675995,marriott,USER0557,los angeles,travel,28.58,0
TXN00005999,2025-10-04 08:18:20.675995,target,USER0214,chicago,retail,8.13,0
TXN00001358,2025-10-04 08:24:21.675995,delta airlines,USER0660,austin,travel,5.61,1
TXN00006919,2025-10-04 08:26:58.675995,booking.com,USER0257,los angeles,travel,31.89,0
TXN00007501,2025-10-04 08:33:39.675995,amazon,USER0164,san antonio,retail,38.33,0
TXN00005930,2025-10-04 08:35:14.675995,cvs,USER0228,phoenix,healthcare,10.38,0
TXN00000974,2025-10-04 08:58:38.675995,starbucks,USER0187,philadelphia,restaurant,19.39,0
TXN00002333,2025-10-04 09:10:12.675995,safeway,USER0465,san jose,grocery,21.58,0
TXN00001527,2025-10-04 09:35:35.675995,exxon,USER0373,new york,gas,211.01,0
TXN00000371,2025-10-04 09:53:11.675995,starbucks,USER0689,san antonio,restaurant,60.2,0
TXN00008679,2025-10-04 10:07:40.675995,safeway,USER0575,online,grocery,4.83,0
TXN00003365,2025-10-04 10:14:42.675995,walmart,USER0196,jacksonville,retail,345.13,0
TXN00008888,2025-10-04 10:39:01.675995,home depot,USER0888,los angeles,retail,30.51,0
TXN00008618,2025-10-04 11:21:52.675995,lyft,USER0566,san jose,transportation,76.13,0
TXN00003349,2025-10-04 11:37:45.675995,spotify,USER0645,international,entertainment,28.1,0
TXN00007960,2025-10-04 11:54:34.675995,marriott,USER0138,international,travel,15.54,0
TXN00004495,2025-10-04 12:02:30.675995,whole foods,USER0341,international,grocery,247.86,0
TXN00009197,2025-10-04 12:31:27.675995,trader joes,USER0127,san jose,grocery,180.72,0
TXN00007278,2025-10-04 12:39:48.675995,trader joes,USER0620,austin,grocery,29.99,0
TXN00006511,2025-10-04 12:44:54.675995,shell,USER0084,new york,gas,95.46,0
TXN00000340,2025-10-04 12:56:25.675995,expedia,USER0974,dallas,travel,12.35,0
TXN00003611,2025-10-04 13:07:25.675995,spotify,USER0631,international,entertainment,37.85,0
TXN00006245,2025-10-04 13:12:06.675995,costco,USER0049,austin,grocery,60.18,0
TXN00005584,2025-10-04 13:21:33.675995,uber,USER0032,san diego,transportation,134.43,0
TXN00004549,2025-10-04 13:26:39.675995,amazon,USER0822,online,retail,25.1,0
TXN00007274,2025-10-04 13:27:09.675995,expedia,USER0537,chicago,travel,185.62,0
TXN00003464,2025-10-04 13:28:17.675995,lyft,USER0053,new york,transportation,40.87,0
TXN00003968,2025-10-04 13:35:36.675995,cvs,USER0062,jacksonville,healthcare,371.79,0
TXN00007192,2025-10-04 13:59:43.675995,amazon,USER0493,jacksonville,retail,30.02,0
TXN00000496,2025-10-04 14:09:14.675995,starbucks,USER0617,chicago,restaurant,9.54,0
TXN00003085,2025-10-04 14:48:54.675995,walmart,USER0866,online,retail,48.04,0
TXN00006071,2025-10-04 15:13:19.675995,spotify,USER0028,chicago,entertainment,5.42,0
TXN00007491,2025-10-04 15:28:54.675995,home depot,USER0387,san antonio,retail,13.08,0
TXN00004720,2025-10-04 15:34:45.675995,walmart,USER0636,san diego,retail,110.9,0
TXN00006531,2025-10-04 15:35:53.675995,lyft,USER0083,new york,transportation,57.52,0
TXN00003860,2025-10-04 15:37:33.675995,starbucks,USER0512,san diego,restaurant,19.25,0
TXN00000736,2025-10-04 15:51:12.675995,home depot,USER0410,new york,retail,45.03,0
TXN00001988,2025-10-04 15:52:14.675995,cvs,USER0635,chicago,healthcare,15.34,0
TXN00008788,2025-10-04 15:58:31.675995,airbnb,USER0149,san jose,travel,74.83,0
TXN00001549,2025-10-04 16:01:47.675995,expedia,USER0979,new york,travel,144.36,0
TXN00005782,2025-10-04 16:02:41.675995,uber,USER0690,philadelphia,transportation,57.33,0
TXN00008012,2025-10-04 16:08:58.675995,spotify,USER0368,san antonio,entertainment,28.9,0
TXN00001833,2025-10-04 16:21:27.675995,netflix,USER0936,chicago,entertainment,46.74,0
TXN00006432,2025-10-04 16:28:40.675995,costco,USER0564,los angeles,grocery,5.6,0
TXN00007615,2025-10-04 16:35:02.675995,cvs,USER0656,austin,healthcare,9.06,0
TXN00006020,2025-10-04 17:28:22.675995,uber,USER0342,san jose,transportation,44.67,0
TXN00008707,2025-10-04 17:29:40.675995,cvs,USER0410,philadelphia,healthcare,54.11,0
TXN00000142,2025-10-04 17:33:42.675995,airbnb,USER0395,san jose,travel,4.81,0
TXN00007101,2025-10-04 17:38:29.675995,target,USER0957,chicago,retail,28.42,0
TXN00004738,2025-10-04 17:40:12.675995,trader joes,USER0790,san jose,grocery,6.44,0
TXN00002268,2025-10-04 17:43:32.675995,cvs,USER0620,los angeles,healthcare,18.08,0
TXN00003192,2025-10-04 17:54:59.675995,home depot,USER0831,philadelphia,retail,511.82,0
TXN00005030,2025-10-04 18:10:41.675995,spotify,USER0116,san jose,entertainment,7.51,0
TXN00008423,2025-10-04 18:17:08.675995,airbnb,USER0933,philadelphia,travel,11.68,0
TXN00004614,2025-10-04 18:37:40.675995,booking.com,USER0166,houston,travel,35.41,0
TXN00003309,2025-10-04 18:48:16.675995,trader joes,USER0857,los angeles,grocery,33.1,0
TXN00002399,2025-10-04 18:59:49.675995,uber,USER0423,san diego,transportation,35.99,0
TXN00000789,2025-10-04 19:00:17.675995,airbnb,USER0719,online,travel,4.51,0
TXN00005996,2025-10-04 19:08:54.675995,safeway,USER0011,online,grocery,132.05,0
TXN00007582,2025-10-04 19:16:40.675995,netflix,USER0579,los angeles,entertainment,32.01,0
TXN00008908,2025-10-04 19:24:34.675995,walgreens,USER0704,dallas,healthcare,65.22,0
TXN00009934,2025-10-04 19:36:54.675995,uber,USER0657,houston,transportation,35.58,0
TXN00002386,2025-10-04 20:11:02.675995,netflix,USER0105,new york,entertainment,25.12,0
TXN00002057,2025-10-04 20:35:07.675995,whole foods,USER0756,san diego,grocery,94.56,0
TXN00005357,2025-10-04 20:53:02.675995,expedia,USER0684,chicago,travel,11.18,0
TXN00008463,2025-10-04 20:54:43.675995,amazon,USER0559,phoenix,retail,8.8,0
TXN00007597,2025-10-04 20:55:48.675995,amazon,USER0581,san jose,retail,9.36,0
TXN00008863,2025-10-04 21:02:27.675995,lyft,USER0560,dallas,transportation,4.53,0
TXN00002658,2025-10-04 21:26:35.675995,trader joes,USER0902,chicago,grocery,40.7,0
TXN00006549,2025-10-04 21:35:22.675995,booking.com,USER0597,phoenix,travel,66.56,0
TXN00005105,2025-10-04 21:54:28.675995,cvs,USER0437,san diego,healthcare,42.18,0
TXN00004386,2025-10-04 21:55:02.675995,safeway,USER0192,new york,grocery,14.53,0
TXN00002102,2025-10-04 22:00:10.675995,mcdonalds,USER0285,online,restaurant,11.66,0
TXN00000449,2025-10-04 22:04:09.675995,delta airlines,USER0789,houston,travel,9.29,0
TXN00000104,2025-10-04 22:18:38.675995,walgreens,USER0290,international,healthcare,57.27,1
TXN00006637,2025-10-04 22:24:56.675995,airbnb,USER0354,san antonio,travel,6.86,0
TXN00008492,2025-10-04 22:26:21.675995,expedia,USER0857,houston,travel,28.91,1
TXN00004288,2025-10-04 22:36:06.675995,cvs,USER0659,san diego,healthcare,202.54,0
TXN00006052,2025-10-04 22:37:55.675995,walmart,USER0073,dallas,retail,21.42,0
TXN00001401,2025-10-04 22:44:19.675995,costco,USER0742,houston,grocery,63.05,0
TXN00002084,2025-10-04 23:08:12.675995,uber,USER0223,houston,transportation,17.1,0
TXN00008407,2025-10-04 23:20:47.675995,netflix,USER0528,new york,entertainment,4.28,0
TXN00009814,2025-10-04 23:21:33.675995,target,USER0602,online,retail,28.22,0
TXN00004946,2025-10-04 23:39:07.675995,expedia,USER0885,jacksonville,travel,13.63,0
TXN00004016,2025-10-04 23:47:04.675995,walgreens,USER0451,chicago,healthcare,18.6,0
TXN00001672,2025-10-05 00:03:55.675995,uber,USER0926,los angeles,transportation,20.69,0
TXN00008369,2025-10-05 00:12:15.675995,cvs,USER0450,san antonio,healthcare,43.96,0
TXN00004836,2025-10-05 00:28:28.675995,netflix,USER0954,new york,entertainment,18.87,0
TXN00006609,2025-10-05 00:35:39.675995,whole foods,USER0788,los angeles,grocery,42.27,0
TXN00004082,2025-10-05 00:45:21.675995,uber,USER0979,online,transportation,810.43,1
TXN00004254,2025-10-05 01:04:29.675995,safeway,USER0103,dallas,grocery,43.84,0
TXN00002967,2025-10-05 01:14:15.675995,mcdonalds,USER0706,austin,restaurant,16.7,0
TXN00000750,2025-10-05 01:30:44.675995,marriott,USER0442,dallas,travel,10.94,0
TXN00006838,2025-10-05 01:35:41.675995,target,USER0358,international,retail,48.03,1
TXN00008389,2025-10-05 01:36:22.675995,booking.com,USER0976,san jose,travel,7.36,0
TXN00001943,2025-10-05 01:38:03.675995,exxon,USER0720,jacksonville,gas,21.94,0
TXN00006556,2025-10-05 01:39:03.675995,netflix,USER0052,san diego,entertainment,29.09,0
TXN00000330,2025-10-05 01:49:11.675995,apple store,USER0421,new york,retail,32.63,0
TXN00009493,2025-10-05 01:49:24.675995,booking.com,USER0571,houston,travel,53.03,0
TXN00002011,2025-10-05 02:05:33.675995,starbucks,USER0695,international,restaurant,35.64,1
TXN00009965,2025-10-05 02:13:22.675995,amazon,USER0970,online,retail,60.42,0
TXN00000706,2025-10-05 02:15:07.675995,uber,USER0712,international,transportation,22.47,1
TXN00001705,2025-10-05 02:16:59.675995,home depot,USER0994,los angeles,retail,24.79,0
TXN00007537,2025-10-05 02:31:09.675995,mcdonalds,USER0884,san jose,restaurant,2.6,0
TXN00003917,2025-10-05 02:31:21.675995,expedia,USER0475,phoenix,travel,63.94,0
TXN00007428,2025-10-05 02:46:30.675995,marriott,USER0148,austin,travel,42.22,0
TXN00007228,2025-10-05 02:49:23.675995,walmart,USER0908,dallas,retail,40.16,0
TXN00007114,2025-10-05 02:50:38.675995,amazon,USER0780,international,retail,118.33,0
TXN00009174,2025-10-05 02:57:24.675995,apple store,USER0355,houston,retail,124.71,0
TXN00009133,2025-10-05 03:05:45.675995,expedia,USER0610,austin,travel,46.0,0
TXN00007385,2025-10-05 03:22:18.675995,starbucks,USER0982,san jose,restaurant,48.28,0
TXN00000261,2025-10-05 03:36:35.675995,walmart,USER0538,austin,retail,30.83,0
TXN00001490,2025-10-05 04:03:08.675995,costco,USER0861,new york,grocery,17.08,0
TXN00000635,2025-10-05 04:16:03.675995,starbucks,USER0773,houston,restaurant,4.55,0
TXN00008797,2025-10-05 04:25:27.675995,starbucks,USER0894,international,restaurant,97.24,0
TXN00009709,2025-10-05 04:34:27.675995,costco,USER0032,online,grocery,9.11,0
TXN00003648,2025-10-05 04:39:03.675995,costco,USER0577,jacksonville,grocery,84.73,0
TXN00003698,2025-10-05 04:41:07.675995,spotify,USER0725,los angeles,entertainment,101.47,0
TXN00004725,2025-10-05 04:41:47.675995,mcdonalds,USER0766,international,restaurant,3.55,1
TXN00008792,2025-10-05 05:03:32.675995,safeway,USER0100,international,grocery,35.73,0
TXN00001261,2025-10-05 05:11:16.675995,airbnb,USER0229,san antonio,travel,36.28,0
TXN00006014,2025-10-05 05:25:33.675995,lyft,USER0537,houston,transportation,58.84,0
TXN00005603,2025-10-05 05:35:00.675995,safeway,USER0916,chicago,grocery,106.1,0
TXN00009993,2025-10-05 05:44:42.675995,mcdonalds,USER0089,chicago,restaurant,5.48,0
TXN00007014,2025-10-05 05:52:31.675995,whole foods,USER0659,phoenix,grocery,22.85,0
TXN00009724,2025-10-05 06:14:38.675995,starbucks,USER0710,san jose,restaurant,13.45,0
TXN00009219,2025-10-05 06:20:41.675995,amazon,USER0669,austin,retail,20.16,0
TXN00005643,2025-10-05 06:36:49.675995,costco,USER0787,dallas,grocery,169.19,0
TXN00001905,2025-10-05 06:39:17.675995,safeway,USER0397,los angeles,grocery,56.67,0
TXN00007318,2025-10-05 06:46:33.675995,exxon,USER0773,los angeles,gas,50.72,0
TXN00001293,2025-10-05 06:56:49.675995,trader joes,USER0123,los angeles,grocery,90.58,0
TXN00000081,2025-10-05 07:08:02.675995,exxon,USER0734,dallas,gas,50.83,0
TXN00001039,2025-10-05 07:44:07.675995,safeway,USER0459,phoenix,grocery,116.34,0
TXN00006267,2025-10-05 08:04:08.675995,uber,USER0613,chicago,transportation,105.9,0
TXN00006455,2025-10-05 08:10:57.675995,airbnb,USER0195,phoenix,travel,9.92,0
TXN00007363,2025-10-05 08:15:23.675995,expedia,USER0710,los angeles,travel,17.01,1
TXN00003607,2025-10-05 08:22:02.675995,marriott,USER0330,san jose,travel,121.31,0
TXN00000404,2025-10-05 08:33:02.675995,exxon,USER0279,new york,gas,19.3,0
TXN00002453,2025-10-05 08:41:08.675995,expedia,USER0775,chicago,travel,14.03,0
TXN00002137,2025-10-05 08:42:28.675995,whole foods,USER0014,san antonio,grocery,212.47,0
TXN00006243,2025-10-05 08:46:50.675995,trader joes,USER0621,international,grocery,100.96,0
TXN00005622,2025-10-05 08:53:52.675995,marriott,USER0937,san diego,travel,10.72,0
TXN00007985,2025-10-05 08:54:11.675995,spotify,USER0002,international,entertainment,12.07,0
TXN00002401,2025-10-05 09:09:56.675995,booking.com,USER0769,jacksonville,travel,40.94,0
TXN00005443,2025-10-05 09:10:33.675995,costco,USER0600,san jose,grocery,17.3,0
TXN00003244,2025-10-05 09:22:45.675995,mcdonalds,USER0771,philadelphia,restaurant,26.91,0
TXN00005147,2025-10-05 09:53:06.675995,booking.com,USER0149,new york,travel,25.7,0
TXN00006269,2025-10-05 09:58:33.675995,delta airlines,USER0587,jacksonville,travel,59.91,0
TXN00009788,2025-10-05 09:59:12.675995,booking.com,USER0099,san antonio,travel,5.06,0
TXN00001383,2025-10-05 10:12:37.675995,delta airlines,USER0295,san diego,travel,16.01,0
TXN00009677,2025-10-05 10:16:38.675995,shell,USER0744,philadelphia,gas,223.04,0
TXN00007213,2025-10-05 10:25:54.675995,expedia,USER0091,san diego,travel,20.32,0
TXN00001865,2025-10-05 10:38:31.675995,uber,USER0931,san diego,transportation,4.5,0
TXN00008794,2025-10-05 11:08:17.675995,walgreens,USER0326,online,healthcare,8.25,0
TXN00000937,2025-10-05 11:10:49.675995,whole foods,USER0463,san diego,grocery,77.48,0
TXN00006866,2025-10-05 11:57:36.675995,amazon,USER0179,san antonio,retail,123.19,0
TXN00006360,2025-10-05 12:00:29.675995,delta airlines,USER0783,philadelphia,travel,97.32,0
TXN00000698,2025-10-05 12:05:01.675995,amazon,USER0562,international,retail,100.37,0
TXN00000503,2025-10-05 12:05:11.675995,apple store,USER0101,san jose,retail,65.08,0
TXN00007757,2025-10-05 12:10:08.675995,cvs,USER0216,philadelphia,healthcare,534.41,0
TXN00008774,2025-10-05 12:24:43.675995,expedia,USER0341,austin,travel,185.05,0
TXN00008029,2025-10-05 12:27:37.675995,shell,USER0761,houston,gas,36.58,0
TXN00002394,2025-10-05 12:36:25.675995,uber,USER0369,san jose,transportation,29.96,0
TXN00001524,2025-10-05 12:47:09.675995,marriott,USER0676,austin,travel,21.19,0
TXN00006460,2025-10-05 12:50:12.675995,airbnb,USER0345,austin,travel,20.97,0
TXN00009887,2025-10-05 12:53:52.675995,shell,USER0942,international,gas,22.14,0
TXN00000754,2025-10-05 13:10:13.675995,home depot,USER0948,san jose,retail,10.6,0
TXN00001137,2025-10-05 13:25:04.675995,safeway,USER0757,austin,grocery,7.59,0
TXN00003507,2025-10-05 13:43:51.675995,expedia,USER0737,san antonio,travel,30.78,0
TXN00004664,2025-10-05 13:50:46.675995,delta airlines,USER0630,san antonio,travel,78.42,0
TXN00000693,2025-10-05 14:03:53.675995,airbnb,USER0231,phoenix,travel,69.35,0
TXN00002629,2025-10-05 14:22:34.675995,shell,USER0382,chicago,gas,18.63,0
TXN00006765,2025-10-05 14:39:40.675995,mcdonalds,USER0622,austin,restaurant,54.4,0
TXN00004289,2025-10-05 15:07:40.675995,costco,USER0795,international,grocery,68.49,0
TXN00000716,2025-10-05 15:40:36.675995,booking.com,USER0013,chicago,travel,37.98,0
TXN00009613,2025-10-05 16:15:43.675995,walgreens,USER0925,new york,healthcare,3.5,0
TXN00008481,2025-10-05 16:24:21.675995,safeway,USER0460,online,grocery,31.85,0
TXN00002041,2025-10-05 16:38:04.675995,uber,USER0902,los angeles,transportation,20.26,0
TXN00005468,2025-10-05 17:04:48.675995,expedia,USER0752,new york,travel,22.38,0
TXN00008224,2025-10-05 18:11:23.675995,apple store,USER0026,houston,retail,100.01,0
TXN00004944,2025-10-05 18:21:24.675995,uber,USER0981,jacksonville,transportation,269.82,0
TXN00008248,2025-10-05 19:47:25.675995,bestbuy,USER0204,san antonio,retail,1906.19,0
TXN00003913,2025-10-05 19:55:48.675995,starbucks,USER0477,san diego,restaurant,12.01,0
TXN00001635,2025-10-05 20:07:49.675995,exxon,USER0372,san jose,gas,20.4,0
TXN00000579,2025-10-05 20:20:46.675995,lyft,USER0813,san diego,transportation,130.65,0
TXN00009203,2025-10-05 20:29:36.675995,uber,USER0516,austin,transportation,23.59,0
TXN00002157,2025-10-05 20:48:37.675995,target,USER0827,austin,retail,22.62,0
TXN00006702,2025-10-05 20:52:04.675995,starbucks,USER0045,philadelphia,restaurant,2.31,0
TXN00005669,2025-10-05 21:35:35.675995,trader joes,USER0252,austin,grocery,164.13,0
TXN00000816,2025-10-05 21:50:51.675995,airbnb,USER0356,san antonio,travel,45.63,0
TXN00003469,2025-10-05 22:19:59.675995,delta airlines,USER0111,jacksonville,travel,25.47,0
TXN00002857,2025-10-05 22:27:30.675995,costco,USER0383,los angeles,grocery,25.11,0
TXN00000499,2025-10-05 22:30:46.675995,lyft,USER0859,san diego,transportation,6.3,0
TXN00005975,2025-10-05 22:40:44.675995,walgreens,USER0627,international,healthcare,66.53,1
TXN00002188,2025-10-05 22:56:38.675995,cvs,USER0349,houston,healthcare,19.78,0
TXN00005672,2025-10-05 23:09:38.675995,uber,USER0652,online,transportation,15.34,0
TXN00001090,2025-10-05 23:16:15.675995,bestbuy,USER0329,phoenix,retail,30.39,0
TXN00002752,2025-10-05 23:19:56.675995,walmart,USER0168,online,retail,77.14,1
TXN00002630,2025-10-05 23:19:56.675995,mcdonalds,USER0078,phoenix,restaurant,47.27,0
TXN00003893,2025-10-05 23:20:02.675995,trader joes,USER0810,online,grocery,3.35,0
TXN00008769,2025-10-05 23:26:20.675995,target,USER0329,chicago,retail,84.42,0
TXN00007245,2025-10-06 00:11:46.675995,netflix,USER0017,san diego,entertainment,15.57,0
TXN00009888,2025-10-06 00:30:09.675995,home depot,USER0574,houston,retail,45.02,0
TXN00000920,2025-10-06 00:52:02.675995,home depot,USER0182,new york,retail,120.1,0
TXN00008478,2025-10-06 00:57:37.675995,walmart,USER0907,international,retail,1805.51,1
TXN00006882,2025-10-06 01:01:06.675995,home depot,USER0792,dallas,retail,13.81,0
TXN00006319,2025-10-06 01:12:46.675995,marriott,USER0318,san diego,travel,29.16,0
TXN00003443,2025-10-06 01:45:29.675995,cvs,USER0564,philadelphia,healthcare,222.82,0
TXN00000987,2025-10-06 02:13:51.675995,walmart,USER0182,philadelphia,retail,94.9,0
TXN00009678,2025-10-06 02:34:19.675995,marriott,USER0582,chicago,travel,46.56,0
TXN00009381,2025-10-06 02:35:38.675995,starbucks,USER0658,online,restaurant,31.86,1
TXN00007623,2025-10-06 02:42:16.675995,delta airlines,USER0171,online,travel,13.76,0
TXN00000456,2025-10-06 02:51:12.675995,exxon,USER0258,philadelphia,gas,29.12,0
TXN00003329,2025-10-06 03:06:18.675995,airbnb,USER0699,san diego,travel,90.17,0
TXN00006445,2025-10-06 03:07:45.675995,whole foods,USER0494,san antonio,grocery,11.27,0
TXN00000607,2025-10-06 03:16:32.675995,shell,USER0234,chicago,gas,7.44,0
TXN00002036,2025-10-06 03:31:22.675995,walgreens,USER0044,houston,healthcare,53.03,0
TXN00005512,2025-10-06 03:32:57.675995,starbucks,USER0238,san diego,restaurant,71.17,0
TXN00009803,2025-10-06 03:38:45.675995,bestbuy,USER0142,austin,retail,9.79,0
TXN00002415,2025-10-06 03:45:47.675995,spotify,USER0843,san antonio,entertainment,45.87,0
TXN00001374,2025-10-06 03:48:11.675995,uber,USER0450,philadelphia,transportation,193.52,0
TXN00000100,2025-10-06 03:54:00.675995,marriott,USER0762,dallas,travel,6.06,0
TXN00006722,2025-10-06 04:05:03.675995,bestbuy,USER0146,san jose,retail,49.4,0
TXN00006933,2025-10-06 04:16:22.675995,amazon,USER0567,houston,retail,32.73,0
TXN00002424,2025-10-06 04:33:16.675995,whole foods,USER0890,austin,grocery,5.27,0
TXN00001822,2025-10-06 04:37:30.675995,cvs,USER0501,jacksonville,healthcare,25.28,0
TXN00000688,2025-10-06 04:57:23.675995,mcdonalds,USER0629,los angeles,restaurant,77.72,0
TXN00004420,2025-10-06 05:07:35.675995,netflix,USER0426,international,entertainment,171.34,0
TXN00009575,2025-10-06 05:31:11.675995,mcdonalds,USER0323,phoenix,restaurant,12.01,0
TXN00007076,2025-10-06 05:46:14.675995,spotify,USER0191,austin,entertainment,86.56,0
TXN00009512,2025-10-06 06:06:40.675995,bestbuy,USER0396,jacksonville,retail,107.24,0
TXN00002776,2025-10-06 06:15:02.675995,airbnb,USER0689,jacksonville,travel,24.35,0
TXN00007100,2025-10-06 06:30:39.675995,uber,USER0587,san jose,transportation,25.43,0
TXN00008989,2025-10-06 06:36:44.675995,starbucks,USER0421,jacksonville,restaurant,19.42,0
TXN00003719,2025-10-06 06:37:13.675995,whole foods,USER0938,austin,grocery,29.15,0
TXN00003781,2025-10-06 06:52:19.675995,whole foods,USER0876,dallas,grocery,22.38,0
TXN00006532,2025-10-06 06:55:39.675995,mcdonalds,USER0301,international,restaurant,210.3,0
TXN00006313,2025-10-06 07:17:51.675995,apple store,USER0106,dallas,retail,68.68,0
TXN00007089,2025-10-06 07:25:08.675995,apple store,USER0401,dallas,retail,93.54,0
TXN00000279,2025-10-06 07:25:22.675995,exxon,USER0880,houston,gas,20.86,0
TXN00000463,2025-10-06 07:25:49.675995,cvs,USER0258,dallas,healthcare,42.81,0
TXN00008698,2025-10-06 07:33:50.675995,walgreens,USER0515,houston,healthcare,29.24,0
TXN00006045,2025-10-06 07:50:45.675995,costco,USER0355,philadelphia,grocery,20.09,0
TXN00003663,2025-10-06 08:12:26.675995,spotify,USER0503,chicago,entertainment,48.18,0
TXN00009216,2025-10-06 08:21:47.675995,delta airlines,USER0440,chicago,travel,140.87,0
TXN00004447,2025-10-06 08:24:32.675995,lyft,USER0820,phoenix,transportation,37.33,0
TXN00006602,2025-10-06 08:28:57.675995,safeway,USER0049,austin,grocery,99.0,0
TXN00001348,2025-10-06 08:48:30.675995,delta airlines,USER0350,chicago,travel,6.42,0
TXN00001778,2025-10-06 08:56:47.675995,shell,USER0470,dallas,gas,19.78,0
TXN00006684,2025-10-06 09:01:23.675995,lyft,USER0559,chicago,transportation,33.76,0
TXN00009353,2025-10-06 09:15:16.675995,marriott,USER0261,san jose,travel,40.52,0
TXN00003086,2025-10-06 09:21:55.675995,expedia,USER0506,online,travel,30.94,0
TXN00003691,2025-10-06 09:23:30.675995,marriott,USER0038,los angeles,travel,90.68,0
TXN00003562,2025-10-06 09:56:28.675995,safeway,USER0940,new york,grocery,2.39,0
TXN00000762,2025-10-06 10:00:23.675995,exxon,USER0710,international,gas,714.87,0
TXN00001776,2025-10-06 10:04:57.675995,safeway,USER0778,san jose,grocery,15.89,0
TXN00004247,2025-10-06 10:25:49.675995,home depot,USER0586,dallas,retail,461.96,0
TXN00007927,2025-10-06 10:55:54.675995,shell,USER0184,jacksonville,gas,39.27,0
TXN00006983,2025-10-06 11:10:43.675995,shell,USER0680,los angeles,gas,14.79,0
TXN00005046,2025-10-06 11:14:29.675995,home depot,USER0151,los angeles,retail,2.75,0
TXN00000339,2025-10-06 11:19:55.675995,netflix,USER1000,los angeles,entertainment,16.84,0
TXN00003628,2025-10-06 11:38:50.675995,safeway,USER0414,san jose,grocery,5.2,0
TXN00004439,2025-10-06 11:51:16.675995,walmart,USER0428,dallas,retail,60.35,0
TXN00008640,2025-10-06 11:57:45.675995,safeway,USER0818,international,grocery,230.55,0
TXN00003770,2025-10-06 12:02:53.675995,spotify,USER0378,austin,entertainment,110.19,0
TXN00007715,2025-10-06 12:06:31.675995,walmart,USER0249,online,retail,73.78,0
TXN00003177,2025-10-06 12:21:41.675995,target,USER0012,austin,retail,18.14,0
TXN00002133,2025-10-06 12:44:23.675995,spotify,USER0823,san diego,entertainment,67.37,0
TXN00007611,2025-10-06 12:52:10.675995,spotify,USER0674,online,entertainment,0.4,0
TXN00003935,2025-10-06 12:53:22.675995,home depot,USER0396,dallas,retail,52.77,0
TXN00007811,2025-10-06 13:03:10.675995,netflix,USER0889,philadelphia,entertainment,26.75,0
TXN00005004,2025-10-06 13:05:36.675995,safeway,USER0132,international,grocery,79.79,0
TXN00006705,2025-10-06 13:22:48.675995,trader joes,USER0097,austin,grocery,8.2,0
TXN00001341,2025-10-06 13:30:28.675995,expedia,USER0743,new york,travel,33.24,0
TXN00001564,2025-10-06 13:38:44.675995,trader joes,USER0530,austin,grocery,80.18,0
TXN00003428,2025-10-06 13:44:50.675995,spotify,USER0278,san antonio,entertainment,56.43,0
TXN00001761,2025-10-06 13:45:33.675995,target,USER0327,phoenix,retail,80.69,0
TXN00001786,2025-10-06 14:45:43.675995,shell,USER0949,san jose,gas,22.85,0
TXN00002079,2025-10-06 15:05:19.675995,walmart,USER0177,online,retail,19.29,0
TXN00000435,2025-10-06 15:38:17.675995,cvs,USER0248,online,healthcare,36.19,0
